invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,ssn,is_restricted
I325720,EYY816426,Female,49,Food & Beverage,4,20.92,Credit Card,16/10/2022,Metrocity,000-42-3445,False
I152393,YDJ791269,Male,67,Toys,4,143.36,Cash,9/5/2021,Istinye Park,000-52-9373,False
I335056,CBV212078,Male,21,Toys,1,35.84,Cash,7/11/2022,Forum Istanbul,000-30-6154,False
I266332,EOV658382,Male,63,Toys,4,143.36,Cash,29/09/2021,Forum Istanbul,000-55-3856,False
I242384,YDM792844,Female,21,Clothing,4,1200.32,Cash,4/7/2022,Kanyon,000-89-7182,True
I281288,CLO170760,Female,49,Clothing,2,600.16,Cash,1/3/2022,Istinye Park,000-63-4847,True
I505403,KEO498827,Male,20,Clothing,4,1200.32,Cash,27/07/2022,Mall of Istanbul,000-28-2302,True
I121672,NMS255435,Female,58,Shoes,4,2400.68,Cash,25/11/2021,Kanyon,000-95-3633,False
I327668,GAW435087,Female,26,Food & Beverage,2,10.46,Debit Card,23/02/2023,Emaar Square Mall,000-45-1689,True
I213175,GYY706385,Male,34,Cosmetics,2,81.32,Debit Card,26/01/2022,Metropol AVM,000-96-8053,False
I651924,NNP444127,Male,39,Toys,3,107.52,Cash,7/2/2021,Viaport Outlet,000-43-3140,False
I292859,HJN474273,Female,19,Shoes,5,3000.85,Credit Card,19/08/2022,Mall of Istanbul,000-82-7512,True
I219182,YVE384365,Female,25,Clothing,2,600.16,Cash,13/02/2021,Zorlu Center,000-25-1927,False
I671975,NZQ282268,Female,52,Food & Beverage,5,26.15,Cash,3/10/2022,Kanyon,000-65-1158,True
I260860,LXD073679,Male,46,Clothing,2,600.16,Credit Card,7/12/2021,Metrocity,000-23-4877,False
I251515,LTT321279,Female,52,Clothing,4,1200.32,Debit Card,13/11/2021,Metrocity,000-35-3341,True
I258798,OOY271533,Female,65,Clothing,4,1200.32,Credit Card,11/11/2021,Emaar Square Mall,000-86-3982,False
I686621,ZPL958160,Female,25,Toys,3,107.52,Cash,2/2/2022,Mall of Istanbul,000-93-1046,True
I822557,UAV224940,Female,51,Food & Beverage,5,26.15,Cash,12/10/2021,Kanyon,000-42-3544,False
I168528,XEC308373,Male,47,Cosmetics,2,81.32,Credit Card,22/12/2021,Mall of Istanbul,000-46-3503,True
I229642,MUD543904,Male,31,Technology,1,1050.0,Cash,3/11/2022,Zorlu Center,000-84-8363,True
I969099,MIW842466,Male,57,Clothing,5,1500.4,Debit Card,25/06/2022,Kanyon,000-37-8378,False
I351885,LFS424841,Female,33,Souvenir,3,35.19,Credit Card,5/3/2021,Kanyon,000-80-5296,True
I199932,BUA888157,Female,66,Toys,2,71.68,Credit Card,3/9/2021,Metropol AVM,000-35-4850,False
I445422,FMI244419,Female,38,Clothing,5,1500.4,Debit Card,8/7/2021,Metropol AVM,000-29-6864,False
I828725,UTL520999,Female,48,Clothing,2,600.16,Credit Card,30/03/2021,Metrocity,000-34-0553,True
I663029,RXD051654,Female,49,Food & Beverage,5,26.15,Credit Card,12/2/2022,Zorlu Center,000-21-5891,False
I948066,LNB041303,Female,24,Books,1,15.15,Credit Card,11/12/2022,Mall of Istanbul,000-66-7643,False
I571973,IUA668566,Female,22,Cosmetics,1,40.66,Debit Card,18/07/2021,Mall of Istanbul,000-84-4437,True
I131053,BRG865080,Male,18,Clothing,1,300.08,Cash,29/11/2021,Metrocity,000-13-9377,False
I333710,TEL372280,Male,50,Books,1,15.15,Credit Card,21/12/2022,Emaar Square Mall,000-11-5314,False
I312070,WYC842787,Female,59,Clothing,5,1500.4,Credit Card,28/06/2021,Kanyon,000-91-9224,False
I171088,TFK693300,Male,28,Clothing,4,1200.32,Debit Card,5/3/2023,Cevahir AVM,000-62-9771,False
I251872,LQM969994,Male,56,Clothing,5,1500.4,Credit Card,20/11/2022,Zorlu Center,000-12-3612,False
I815128,LFV733264,Female,45,Clothing,5,1500.4,Credit Card,24/05/2022,Istinye Park,000-92-7529,False
I290907,HQH196480,Male,54,Clothing,5,1500.4,Cash,9/10/2021,Metropol AVM,000-18-3474,False
I186367,TUO386701,Female,37,Shoes,4,2400.68,Cash,17/07/2021,Forum Istanbul,000-84-0039,True
I802737,QTD973784,Female,33,Cosmetics,5,203.3,Credit Card,28/12/2021,Mall of Istanbul,000-70-6172,True
I322550,KKX918097,Male,52,Toys,3,107.52,Debit Card,30/04/2022,Kanyon,000-74-4089,False
I586076,QCL535441,Female,56,Shoes,3,1800.51,Credit Card,8/1/2022,Zorlu Center,000-79-5012,False
I246359,WGQ286071,Female,68,Food & Beverage,2,10.46,Cash,29/03/2022,Kanyon,000-22-2220,True
I315745,ZGN872636,Female,29,Technology,4,4200.0,Cash,1/12/2022,Mall of Istanbul,000-98-3198,False
I142583,DSL948293,Female,40,Souvenir,1,11.73,Credit Card,23/11/2021,Mall of Istanbul,000-61-1792,False
I126676,QLZ339101,Female,24,Cosmetics,2,81.32,Cash,11/1/2022,Cevahir AVM,000-93-1301,False
I206196,HXI376008,Female,28,Toys,1,35.84,Debit Card,5/9/2022,Metrocity,000-24-3448,True
I271099,TJQ500278,Female,25,Toys,2,71.68,Debit Card,12/7/2022,Metrocity,000-64-7863,False
I389664,PTI042861,Female,49,Toys,4,143.36,Cash,10/6/2022,Viaport Outlet,000-83-3417,False
I514563,FVB616426,Male,45,Toys,3,107.52,Credit Card,16/11/2021,Emaar Square Mall,000-81-0416,True
I233183,LJF848897,Female,41,Clothing,5,1500.4,Credit Card,17/08/2022,Kanyon,000-60-1204,False
I135925,UYF559005,Male,50,Clothing,2,600.16,Debit Card,7/11/2022,Kanyon,000-88-0766,False
I321385,FTQ892188,Male,67,Cosmetics,5,203.3,Credit Card,23/09/2021,Emaar Square Mall,000-22-6016,False
I310128,QYB363621,Female,55,Technology,1,1050.0,Debit Card,1/3/2022,Metropol AVM,000-54-2205,False
I471094,VKE990803,Female,38,Clothing,3,900.24,Cash,1/9/2021,Mall of Istanbul,000-52-6845,False
I792746,DGI438906,Male,31,Food & Beverage,5,26.15,Debit Card,3/2/2022,Istinye Park,000-49-9830,False
I271044,EJQ956443,Female,67,Food & Beverage,4,20.92,Cash,5/1/2023,Metropol AVM,000-79-7731,False
I294487,GLA060916,Male,22,Souvenir,3,35.19,Debit Card,6/10/2022,Zorlu Center,000-65-7830,True
I326362,TMV634748,Female,47,Clothing,2,600.16,Cash,21/11/2022,Mall of Istanbul,000-48-8423,True
I739781,VVB363066,Female,67,Cosmetics,5,203.3,Cash,19/11/2021,Kanyon,000-75-5844,False
I639184,HWZ932148,Female,26,Shoes,5,3000.85,Cash,25/02/2021,Viaport Outlet,000-44-4142,False
I248221,SSW386690,Female,27,Clothing,1,300.08,Cash,16/09/2021,Metrocity,000-29-1230,False
I125432,IGA492830,Female,28,Toys,1,35.84,Cash,1/9/2021,Kanyon,000-35-1124,False
I273591,AOW058597,Female,45,Cosmetics,1,40.66,Debit Card,4/2/2021,Mall of Istanbul,000-68-0838,False
I564771,PWV592502,Male,33,Shoes,1,600.17,Credit Card,19/08/2021,Forum Istanbul,000-56-8550,True
I146191,UIO772222,Male,56,Cosmetics,4,162.64,Cash,30/08/2021,Istinye Park,000-84-5764,False
I340197,SYX934439,Male,55,Clothing,2,600.16,Debit Card,19/10/2021,Forum Istanbul,000-38-6330,False
I152715,WDA904302,Male,32,Books,3,45.45,Credit Card,6/4/2021,Zorlu Center,000-65-4949,False
I280768,RVZ318569,Female,29,Clothing,1,300.08,Cash,9/4/2021,Metrocity,000-55-7981,False
I290136,SZU990459,Male,68,Food & Beverage,1,5.23,Credit Card,17/06/2021,Emaar Square Mall,000-67-6293,False
I136933,DUW466549,Male,34,Cosmetics,4,162.64,Cash,23/11/2022,Mall of Istanbul,000-29-3831,False
I860030,GFK423608,Female,46,Toys,4,143.36,Cash,4/5/2021,Mall of Istanbul,000-17-6081,False
I295656,QFG287551,Male,41,Clothing,2,600.16,Debit Card,27/03/2022,Cevahir AVM,000-17-3079,False
I136673,PJZ801339,Male,44,Books,1,15.15,Cash,25/02/2023,Kanyon,000-17-5445,True
I127482,NDK353909,Male,25,Toys,1,35.84,Cash,7/10/2022,Metrocity,000-24-0875,False
I275803,YXS048578,Female,18,Souvenir,1,11.73,Credit Card,11/6/2022,Kanyon,000-17-0688,True
I526202,SQG830733,Male,27,Clothing,2,600.16,Credit Card,11/8/2022,Kanyon,000-19-0204,False
I967804,LZE953900,Male,55,Clothing,5,1500.4,Cash,13/08/2021,Mall of Istanbul,000-31-5217,False
I187084,LHB921913,Male,29,Souvenir,2,23.46,Cash,6/10/2021,Mall of Istanbul,000-36-2900,False
I196404,JPN683569,Female,59,Books,1,15.15,Credit Card,15/01/2023,Metrocity,000-55-8796,True
I119105,BPG897485,Female,22,Technology,4,4200.0,Credit Card,4/9/2021,Istinye Park,000-22-3854,True
I202314,MSC151417,Female,30,Clothing,5,1500.4,Cash,24/12/2022,Mall of Istanbul,000-88-6789,False
I209114,QBC746278,Male,63,Clothing,2,600.16,Cash,12/2/2021,Emaar Square Mall,000-34-3705,True
I185467,SSA715080,Male,36,Shoes,2,1200.34,Credit Card,4/8/2021,Kanyon,000-22-7692,False
I310118,GTI702890,Male,42,Toys,2,71.68,Cash,12/11/2022,Istinye Park,000-73-6850,False
I142447,CED853274,Female,59,Technology,3,3150.0,Cash,14/07/2021,Kanyon,000-38-3955,True
I767038,IML264221,Female,31,Cosmetics,3,121.98,Cash,27/02/2021,Forum Istanbul,000-21-0966,False
I311643,NBX948110,Male,53,Books,5,75.75,Cash,17/06/2021,Kanyon,000-90-7532,True
I271626,OMR125761,Female,48,Clothing,5,1500.4,Debit Card,26/05/2022,Kanyon,000-25-4755,True
I118534,THQ008130,Female,32,Shoes,2,1200.34,Credit Card,25/03/2022,Metropol AVM,000-60-8361,True
I215340,VGS889166,Female,63,Clothing,4,1200.32,Debit Card,29/08/2022,Forum Istanbul,000-35-8251,False
I555321,XMT069792,Male,47,Toys,5,179.2,Debit Card,27/07/2021,Mall of Istanbul,000-98-8965,True
I134434,AZE324133,Female,23,Clothing,3,900.24,Credit Card,22/05/2021,Zorlu Center,000-21-9424,True
I257608,VMW254985,Female,22,Food & Beverage,4,20.92,Cash,1/9/2022,Kanyon,000-11-2200,False
I121794,MQG818064,Female,63,Souvenir,1,11.73,Debit Card,15/12/2021,Istinye Park,000-55-4732,False
I233578,EMY926548,Male,18,Food & Beverage,1,5.23,Cash,21/10/2021,Mall of Istanbul,000-46-8983,False
I832450,QWU856383,Female,33,Books,1,15.15,Debit Card,17/10/2022,Cevahir AVM,000-37-0827,False
I151277,SZC814202,Male,23,Food & Beverage,1,5.23,Cash,1/12/2022,Kanyon,000-59-2939,False
I414828,DHW950304,Male,62,Toys,3,107.52,Credit Card,28/01/2022,Metrocity,000-19-7554,False
I166880,PGC268350,Female,57,Clothing,3,900.24,Cash,19/04/2022,Metrocity,000-41-9873,False
I176464,PMD411008,Male,56,Clothing,3,900.24,Cash,3/2/2022,Istinye Park,000-31-2828,True
I263303,ZSR842342,Male,45,Cosmetics,4,162.64,Cash,26/03/2021,Emaar Square Mall,000-39-0620,True
I288836,IRI071650,Female,18,Clothing,4,1200.32,Credit Card,24/10/2022,Forum Istanbul,000-65-6075,False
I172810,XGR935338,Male,40,Clothing,2,600.16,Cash,5/1/2023,Mall of Istanbul,000-18-7832,False
I978319,PFK191971,Female,48,Clothing,4,1200.32,Credit Card,20/08/2021,Metrocity,000-68-9239,True
I222107,OHY191770,Female,25,Food & Beverage,3,15.69,Credit Card,5/9/2022,Forum Istanbul,000-32-4821,True
I193478,XEF415793,Female,48,Food & Beverage,5,26.15,Credit Card,3/1/2021,Viaport Outlet,000-22-1408,True
I829281,LZM309940,Female,20,Food & Beverage,3,15.69,Cash,28/06/2022,Viaport Outlet,000-72-0820,True
I840855,SOA234285,Female,36,Toys,1,35.84,Cash,14/07/2022,Istinye Park,000-38-8552,False
I174411,HOI229618,Female,50,Cosmetics,2,81.32,Credit Card,13/07/2021,Kanyon,000-48-8849,True
I141747,BOP747312,Female,61,Clothing,5,1500.4,Cash,11/6/2022,Metrocity,000-64-8389,True
I195303,JPZ864304,Female,69,Toys,2,71.68,Debit Card,25/09/2022,Metrocity,000-18-7946,False
I210559,MGL820162,Female,59,Toys,5,179.2,Credit Card,17/09/2022,Kanyon,000-43-8056,False
I532275,RGX845047,Female,24,Shoes,2,1200.34,Cash,21/11/2022,Zorlu Center,000-83-1052,False
I193116,OVL718303,Male,35,Food & Beverage,2,10.46,Credit Card,21/03/2022,Kanyon,000-43-5213,True
I684649,VBL196264,Female,30,Clothing,5,1500.4,Cash,28/02/2023,Mall of Istanbul,000-33-5281,False
I247373,LYJ622113,Male,55,Clothing,4,1200.32,Debit Card,13/11/2021,Mall of Istanbul,000-27-1012,True
I238841,UTB365057,Male,66,Clothing,1,300.08,Debit Card,22/05/2022,Metropol AVM,000-95-4071,False
I464099,BEH287338,Female,59,Food & Beverage,5,26.15,Credit Card,4/3/2022,Istinye Park,000-22-9341,True
I439446,ALE836121,Male,59,Food & Beverage,1,5.23,Cash,16/02/2023,Metropol AVM,000-39-4190,True
I894688,KKC128642,Male,34,Food & Beverage,3,15.69,Cash,21/10/2022,Emaar Square Mall,000-19-4051,False
I139592,VMZ602308,Female,56,Food & Beverage,5,26.15,Credit Card,17/04/2021,Kanyon,000-55-8472,True
I290940,EXR274944,Female,28,Clothing,3,900.24,Cash,18/02/2023,Metrocity,000-24-8760,False
I111703,UHN511626,Male,36,Toys,1,35.84,Debit Card,25/02/2021,Cevahir AVM,000-77-0697,True
I247729,UON839105,Male,47,Clothing,3,900.24,Cash,17/11/2022,Metrocity,000-24-7511,False
I763619,PRD731253,Female,69,Cosmetics,2,81.32,Cash,13/03/2021,Mall of Istanbul,000-58-4345,False
I184470,QAD982980,Female,59,Clothing,1,300.08,Cash,9/12/2021,Kanyon,000-73-1827,True
I329339,KUA902347,Female,57,Food & Beverage,2,10.46,Cash,7/12/2022,Emaar Square Mall,000-91-7630,False
I456735,LGN519101,Female,49,Clothing,3,900.24,Debit Card,11/4/2021,Metropol AVM,000-87-4798,False
I239625,QJW503117,Female,55,Toys,3,107.52,Cash,17/07/2022,Forum Istanbul,000-43-0849,True
I222947,PBO866731,Female,47,Clothing,2,600.16,Cash,16/11/2021,Mall of Istanbul,000-53-9412,True
I759156,LEL083415,Male,40,Clothing,2,600.16,Debit Card,7/2/2021,Kanyon,000-91-1249,False
I262518,WYD564672,Male,29,Clothing,3,900.24,Credit Card,17/02/2021,Metropol AVM,000-47-9799,False
I282367,IMN963302,Female,64,Toys,5,179.2,Debit Card,3/2/2021,Kanyon,000-75-8033,False
I279142,PKM951189,Male,61,Shoes,2,1200.34,Debit Card,9/10/2022,Kanyon,000-36-6050,False
I247846,SRZ806044,Female,27,Books,3,45.45,Cash,20/10/2022,Metrocity,000-93-5129,True
I238782,WCW426144,Female,61,Clothing,1,300.08,Debit Card,23/07/2021,Istinye Park,000-57-2630,True
I296166,BXI216391,Female,50,Clothing,3,900.24,Debit Card,13/08/2022,Metropol AVM,000-26-3785,True
I203547,TLP087588,Female,19,Clothing,3,900.24,Credit Card,26/02/2021,Mall of Istanbul,000-33-7180,True
I390818,EZA446700,Female,67,Clothing,1,300.08,Debit Card,16/07/2022,Metrocity,000-49-2126,False
I230261,JNO937613,Male,56,Cosmetics,1,40.66,Debit Card,25/05/2021,Viaport Outlet,000-56-3256,True
I245070,DSR913449,Female,44,Shoes,2,1200.34,Credit Card,25/04/2021,Metrocity,000-31-4658,False
I148251,MCX886067,Male,25,Books,3,45.45,Credit Card,7/1/2021,Zorlu Center,000-28-2870,False
I163197,BIS410142,Female,53,Food & Beverage,2,10.46,Credit Card,9/4/2021,Istinye Park,000-41-2107,False
I287229,QRG660301,Female,25,Clothing,4,1200.32,Credit Card,21/05/2021,Cevahir AVM,000-16-6701,False
I284338,EGW778999,Female,20,Clothing,3,900.24,Cash,22/01/2023,Metrocity,000-85-0835,True
I136555,JPA560541,Male,38,Clothing,3,900.24,Cash,23/03/2022,Viaport Outlet,000-61-8652,False
I715593,XLJ849509,Female,34,Technology,1,1050.0,Cash,26/11/2021,Kanyon,000-64-0081,False
I202225,IVH568730,Male,54,Shoes,4,2400.68,Cash,8/1/2022,Istinye Park,000-17-8607,False
I651925,UBP091739,Male,29,Clothing,4,1200.32,Cash,4/12/2022,Cevahir AVM,000-53-0720,False
I302919,XZY554723,Female,25,Cosmetics,3,121.98,Cash,19/10/2022,Istinye Park,000-89-0339,False
I325628,WPJ551543,Female,59,Toys,4,143.36,Cash,26/01/2023,Kanyon,000-34-0250,False
I169287,UAY234367,Female,48,Books,3,45.45,Cash,25/02/2023,Metrocity,000-23-9010,False
I267296,JCD157972,Male,49,Cosmetics,5,203.3,Credit Card,16/10/2022,Mall of Istanbul,000-61-2287,False
I113127,MDY583963,Male,46,Books,4,60.6,Cash,1/1/2023,Kanyon,000-11-2643,True
I223565,YJQ532029,Female,55,Technology,3,3150.0,Credit Card,22/12/2021,Forum Istanbul,000-96-8650,False
I226561,MII645519,Male,39,Clothing,5,1500.4,Cash,12/7/2022,Kanyon,000-47-1244,False
I102224,FYU069097,Male,24,Cosmetics,3,121.98,Credit Card,28/01/2022,Emaar Square Mall,000-78-5850,True
I110166,LKE143533,Female,22,Clothing,3,900.24,Cash,19/02/2021,Metrocity,000-42-2110,False
I287895,RPY673801,Male,63,Clothing,4,1200.32,Cash,3/5/2022,Mall of Istanbul,000-76-2000,False
I305773,JMS433715,Male,19,Cosmetics,3,121.98,Debit Card,5/11/2021,Mall of Istanbul,000-21-9148,True
I139830,GUB427502,Female,38,Cosmetics,4,162.64,Credit Card,28/11/2022,Emaar Square Mall,000-78-7348,True
I134072,NES285324,Male,53,Food & Beverage,4,20.92,Credit Card,28/03/2022,Cevahir AVM,000-27-6709,False
I100484,AQZ230869,Male,50,Clothing,1,300.08,Debit Card,26/01/2021,Mall of Istanbul,000-89-9732,True
I286738,SXO134222,Male,44,Clothing,3,900.24,Credit Card,2/1/2021,Forum Istanbul,000-31-7761,True
I140662,YMK806737,Male,49,Toys,4,143.36,Credit Card,15/10/2021,Kanyon,000-60-7431,True
I769194,KGE811538,Female,43,Food & Beverage,4,20.92,Debit Card,2/8/2022,Kanyon,000-30-6468,True
I408216,QQO968711,Female,66,Cosmetics,5,203.3,Cash,18/02/2022,Istinye Park,000-44-9334,False
I325090,IQH201760,Male,68,Food & Beverage,5,26.15,Debit Card,9/8/2021,Kanyon,000-47-0768,False
I285235,TUF926424,Male,67,Clothing,3,900.24,Credit Card,18/05/2021,Metrocity,000-76-8751,True
I816354,FHG754237,Female,53,Shoes,1,600.17,Credit Card,23/07/2021,Metrocity,000-34-6598,True
I543064,SIK951242,Female,22,Clothing,2,600.16,Debit Card,22/01/2023,Kanyon,000-84-5144,True
I243166,UWV406595,Female,67,Clothing,3,900.24,Debit Card,8/4/2021,Mall of Istanbul,000-59-3631,False
I236976,WEC340854,Male,58,Shoes,4,2400.68,Debit Card,4/6/2021,Kanyon,000-38-7768,False
I458835,NKN222861,Male,38,Cosmetics,5,203.3,Cash,17/12/2022,Metrocity,000-92-1826,True
I252754,DJF144816,Female,41,Technology,3,3150.0,Credit Card,12/8/2022,Mall of Istanbul,000-45-4923,True
I327597,LYR077069,Male,44,Food & Beverage,5,26.15,Cash,31/07/2022,Istinye Park,000-24-1386,True
I332725,VPG770338,Female,60,Technology,2,2100.0,Cash,21/04/2021,Kanyon,000-98-8328,False
I853528,JTU782298,Male,28,Clothing,2,600.16,Cash,26/06/2022,Metrocity,000-82-5351,True
I286886,XJV524112,Male,30,Shoes,2,1200.34,Credit Card,25/08/2022,Kanyon,000-64-6015,False
I222998,XAR167823,Male,28,Shoes,5,3000.85,Credit Card,21/03/2022,Metropol AVM,000-89-3935,False
I254746,PQQ370816,Female,23,Toys,5,179.2,Cash,26/01/2022,Kanyon,000-13-0045,False
I360813,XBK945928,Female,42,Toys,4,143.36,Cash,18/03/2021,Metrocity,000-57-2889,False
I268842,CAM241370,Male,69,Clothing,2,600.16,Debit Card,24/01/2022,Forum Istanbul,000-37-3913,False
I957781,ZNT096690,Male,64,Food & Beverage,5,26.15,Debit Card,5/3/2023,Kanyon,000-77-4752,True
I196054,QIN474761,Male,30,Toys,2,71.68,Cash,12/6/2021,Mall of Istanbul,000-92-4234,False
I215716,EBF393849,Male,50,Shoes,3,1800.51,Cash,2/12/2022,Istinye Park,000-40-8470,False
I217441,GTN786953,Male,22,Clothing,1,300.08,Credit Card,10/2/2021,Zorlu Center,000-89-6525,True
I306410,NQH101659,Female,39,Shoes,2,1200.34,Cash,7/10/2021,Metrocity,000-38-3536,False
I693560,ODM432070,Female,59,Souvenir,5,58.65,Cash,1/6/2022,Cevahir AVM,000-42-8755,True
I209627,YST930694,Female,56,Cosmetics,5,203.3,Credit Card,28/01/2023,Mall of Istanbul,000-24-4398,True
I214835,DEZ835913,Male,19,Food & Beverage,4,20.92,Credit Card,21/06/2022,Kanyon,000-21-6654,False
I166066,NCY708839,Female,53,Cosmetics,3,121.98,Cash,4/3/2023,Cevahir AVM,000-72-7018,False
I174135,YUZ963706,Female,44,Clothing,3,900.24,Debit Card,13/09/2021,Viaport Outlet,000-46-5855,False
I770599,NEU964248,Female,56,Cosmetics,1,40.66,Credit Card,21/02/2023,Metrocity,000-15-7196,False
I219695,WUW953334,Male,23,Clothing,1,300.08,Credit Card,23/07/2022,Emaar Square Mall,000-78-6920,False
I202463,SEX813561,Female,38,Cosmetics,3,121.98,Cash,24/02/2021,Metropol AVM,000-44-0785,False
I771777,PWM054174,Female,56,Cosmetics,4,162.64,Debit Card,29/11/2022,Emaar Square Mall,000-87-7456,False
I270088,JGJ470116,Female,28,Toys,1,35.84,Cash,2/5/2022,Forum Istanbul,000-72-7229,False
I905320,DYU358664,Female,40,Food & Beverage,1,5.23,Debit Card,17/11/2022,Metrocity,000-69-7613,False
I272625,RRB410669,Female,38,Toys,3,107.52,Cash,27/04/2022,Mall of Istanbul,000-44-8000,True
I135104,RRR500713,Male,44,Clothing,1,300.08,Cash,22/11/2021,Mall of Istanbul,000-25-4997,False
I312449,DDU372664,Male,22,Clothing,2,600.16,Credit Card,13/03/2021,Cevahir AVM,000-32-2095,False
I286105,TKI332793,Female,47,Clothing,4,1200.32,Credit Card,7/11/2022,Metrocity,000-70-2667,True
I140993,KCP987648,Male,19,Shoes,1,600.17,Credit Card,20/12/2021,Istinye Park,000-45-4243,True
I258387,NJI516806,Female,66,Food & Beverage,5,26.15,Debit Card,18/05/2021,Metropol AVM,000-85-2043,False
I116787,RPV710895,Female,59,Food & Beverage,1,5.23,Credit Card,13/08/2022,Metrocity,000-20-9141,False
I605594,EMW521578,Male,52,Toys,2,71.68,Cash,20/08/2021,Metropol AVM,000-30-6218,False
I129120,UBF177478,Female,33,Cosmetics,4,162.64,Cash,27/01/2022,Mall of Istanbul,000-31-3353,False
I121502,DGG895439,Female,54,Clothing,3,900.24,Credit Card,11/6/2021,Forum Istanbul,000-12-8265,True
I126553,XSC659188,Female,60,Clothing,5,1500.4,Debit Card,4/3/2023,Mall of Istanbul,000-23-4056,True
I298850,VLU370199,Female,60,Clothing,1,300.08,Cash,12/1/2021,Cevahir AVM,000-61-5852,True
I954452,QRD467343,Female,43,Toys,1,35.84,Cash,8/2/2022,Mall of Istanbul,000-89-4905,True
I241406,RGF774246,Female,50,Cosmetics,1,40.66,Debit Card,17/01/2021,Cevahir AVM,000-63-7535,False
I336785,OFX990082,Male,50,Clothing,2,600.16,Debit Card,16/07/2022,Mall of Istanbul,000-98-5524,False
I123223,CNT753145,Male,65,Clothing,1,300.08,Credit Card,26/07/2021,Viaport Outlet,000-71-3431,False
I134255,ZZO008419,Male,46,Clothing,4,1200.32,Cash,13/10/2022,Mall of Istanbul,000-87-5913,False
I219110,VZI669363,Female,62,Shoes,3,1800.51,Debit Card,20/12/2021,Cevahir AVM,000-96-4674,True
I303378,FSM880273,Male,50,Clothing,5,1500.4,Cash,16/06/2021,Kanyon,000-17-9293,True
I223177,ULQ200694,Male,62,Clothing,4,1200.32,Cash,27/04/2021,Kanyon,000-92-2206,False
I426181,QLF972291,Female,34,Technology,2,2100.0,Cash,17/07/2021,Emaar Square Mall,000-72-0965,True
I313909,TKL233750,Female,60,Cosmetics,1,40.66,Credit Card,5/4/2021,Kanyon,000-53-1963,False
I147132,MZQ578642,Female,27,Clothing,4,1200.32,Cash,13/10/2021,Emaar Square Mall,000-43-1616,True
I211314,LRF976761,Female,68,Cosmetics,1,40.66,Cash,18/05/2021,Metropol AVM,000-67-1256,False
I203694,UAL832986,Female,18,Shoes,1,600.17,Credit Card,4/7/2021,Mall of Istanbul,000-64-1623,False
I292375,RQY232858,Male,50,Souvenir,5,58.65,Credit Card,17/05/2021,Metrocity,000-40-2251,False
I224945,SOM251802,Female,28,Cosmetics,5,203.3,Cash,13/04/2021,Viaport Outlet,000-49-9975,True
I271425,POI256391,Female,54,Clothing,3,900.24,Cash,28/04/2021,Mall of Istanbul,000-97-0997,False
I219507,QAK095306,Female,65,Cosmetics,3,121.98,Cash,25/07/2022,Mall of Istanbul,000-59-9805,False
I504216,QNP041417,Female,40,Shoes,1,600.17,Credit Card,26/08/2022,Metrocity,000-16-7930,True
I501263,MOZ792745,Male,55,Clothing,3,900.24,Cash,17/10/2021,Cevahir AVM,000-17-0352,False
