invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,ssn,is_restricted
I583328,C600205,Male,55,Shoes,2,1200.34,Debit Card,5/11/2021,Viaport Outlet,000-47-5292,True
I193994,C235468,Female,40,Clothing,4,1200.32,Cash,11/2/2022,Kanyon,000-73-1723,False
I191642,C529020,Female,19,Souvenir,5,58.65,Credit Card,16/12/2021,Metrocity,000-19-2393,False
I128836,C653825,Female,63,Clothing,2,600.16,Credit Card,23/01/2022,Mall of Istanbul,000-65-0840,False
I902073,C857124,Female,42,Food & Beverage,5,26.15,Debit Card,20/07/2022,Cevahir AVM,000-97-8465,False
I179488,C835602,Female,18,Books,5,75.75,Cash,27/03/2021,Metrocity,000-72-7410,False
I955082,C133647,Female,65,Clothing,4,1200.32,Credit Card,26/08/2022,Metrocity,000-15-2573,False
I567548,C335140,Female,47,Clothing,4,1200.32,Cash,30/10/2022,Kanyon,000-85-8687,False
I218091,C904143,Female,29,Food & Beverage,1,5.23,Credit Card,28/06/2021,Istinye Park,000-92-9398,True
I158500,C221084,Female,57,Cosmetics,1,40.66,Cash,20/06/2022,Mall of Istanbul,000-22-8332,True
I108676,C591711,Male,50,Food & Beverage,1,5.23,Credit Card,29/09/2021,Cevahir AVM,000-55-0113,True
I298101,C196963,Female,45,Clothing,4,1200.32,Cash,26/08/2021,Mall of Istanbul,000-39-3368,False
I214274,C577529,Female,49,Technology,5,5250.0,Credit Card,16/08/2022,Viaport Outlet,000-61-4138,False
I592569,C764432,Female,61,Cosmetics,3,121.98,Cash,2/6/2021,Metrocity,000-66-9374,True
I197410,C282187,Female,19,Cosmetics,4,162.64,Cash,6/5/2021,Mall of Istanbul,000-10-8166,True
I198775,C283629,Male,29,Food & Beverage,1,5.23,Credit Card,2/11/2021,Forum Istanbul,000-18-7867,True
I203784,C108389,Male,56,Clothing,1,300.08,Debit Card,2/10/2021,Metropol AVM,000-24-6000,False
I335558,C254604,Female,34,Toys,3,107.52,Cash,26/07/2021,Metrocity,000-14-0064,False
I242342,C191251,Male,38,Souvenir,1,11.73,Credit Card,20/04/2021,Viaport Outlet,000-29-8627,True
I158463,C178656,Male,53,Clothing,1,300.08,Debit Card,15/04/2022,Cevahir AVM,000-17-5288,True
I142425,C210631,Female,63,Souvenir,1,11.73,Credit Card,16/03/2022,Metropol AVM,000-69-4064,False
I805354,C336930,Female,31,Toys,1,35.84,Credit Card,26/01/2022,Metrocity,000-18-2318,True
I598169,C225282,Female,62,Shoes,3,1800.51,Credit Card,19/02/2023,Mall of Istanbul,000-81-5521,False
I962297,C705974,Male,42,Clothing,1,300.08,Credit Card,22/04/2021,Metropol AVM,000-16-1141,True
I106983,C240249,Female,50,Food & Beverage,1,5.23,Cash,17/04/2022,Mall of Istanbul,000-79-2971,False
I316277,C256875,Female,61,Toys,1,35.84,Credit Card,21/06/2022,Mall of Istanbul,000-79-4506,False
I189242,C334108,Female,51,Cosmetics,1,40.66,Cash,6/11/2021,Emaar Square Mall,000-71-1396,False
I187910,C271105,Female,61,Clothing,1,300.08,Debit Card,25/07/2022,Metropol AVM,000-27-1688,False
I449469,C325760,Female,53,Technology,4,4200.0,Cash,16/03/2022,Zorlu Center,000-86-7922,False
I146804,C278611,Male,22,Food & Beverage,1,5.23,Debit Card,14/05/2021,Kanyon,000-47-2548,False
I337543,C499963,Male,34,Shoes,4,2400.68,Cash,26/10/2022,Metropol AVM,000-49-4416,False
I725614,C131315,Male,40,Souvenir,3,35.19,Credit Card,6/2/2023,Metrocity,000-98-2453,False
I960460,C375265,Female,30,Clothing,4,1200.32,Credit Card,17/10/2022,Metrocity,000-13-6054,False
I839587,C287178,Male,55,Toys,3,107.52,Cash,6/12/2022,Emaar Square Mall,000-69-0257,True
I140780,C459113,Female,30,Toys,3,107.52,Debit Card,13/07/2022,Forum Istanbul,000-27-3604,True
I310831,C318005,Female,68,Toys,2,71.68,Cash,22/09/2022,Kanyon,000-72-5300,True
I184413,C108194,Male,27,Toys,4,143.36,Cash,17/01/2021,Istinye Park,000-62-2140,False
I848420,C618617,Male,28,Clothing,4,1200.32,Cash,23/08/2022,Metropol AVM,000-17-1335,False
I191111,C153555,Female,21,Clothing,2,600.16,Credit Card,21/06/2021,Kanyon,000-13-4077,False
I239697,C408348,Male,66,Shoes,2,1200.34,Cash,12/1/2023,Cevahir AVM,000-75-5902,True
I264063,C326330,Female,21,Technology,1,1050.0,Credit Card,2/8/2021,Mall of Istanbul,000-21-8297,True
I345895,C537819,Female,36,Clothing,2,600.16,Cash,25/10/2022,Istinye Park,000-38-8146,True
I929761,C227789,Female,59,Clothing,1,300.08,Credit Card,18/11/2021,Metrocity,000-74-9748,False
I383438,C228592,Male,63,Technology,2,2100.0,Debit Card,9/7/2022,Zorlu Center,000-18-7035,True
I165844,C129570,Female,24,Clothing,4,1200.32,Debit Card,10/2/2022,Zorlu Center,000-53-6108,False
I428987,C284351,Female,41,Books,2,30.3,Cash,31/01/2023,Kanyon,000-90-1364,True
I202590,C172981,Male,31,Food & Beverage,5,26.15,Cash,24/03/2021,Kanyon,000-65-4393,False
I273793,C269555,Female,36,Books,3,45.45,Credit Card,18/08/2021,Kanyon,000-43-3674,False
I293785,C177316,Female,42,Books,5,75.75,Cash,13/08/2022,Mall of Istanbul,000-44-7374,True
I339063,C185136,Female,50,Cosmetics,1,40.66,Debit Card,5/1/2023,Istinye Park,000-44-9311,False
I272040,C143618,Male,38,Cosmetics,3,121.98,Cash,1/4/2021,Metrocity,000-42-1476,False
I265726,C279216,Male,56,Food & Beverage,4,20.92,Cash,16/06/2022,Mall of Istanbul,000-55-6859,True
I597579,C242509,Female,36,Clothing,3,900.24,Credit Card,3/9/2021,Forum Istanbul,000-70-4075,False
I711901,C187470,Male,46,Clothing,5,1500.4,Credit Card,26/10/2022,Metrocity,000-79-4776,False
I251353,C261227,Female,44,Clothing,5,1500.4,Debit Card,10/6/2021,Mall of Istanbul,000-47-2915,False
I857744,C256146,Female,54,Technology,3,3150.0,Credit Card,6/12/2022,Metrocity,000-68-7758,True
I201661,C467874,Male,59,Shoes,2,1200.34,Cash,15/04/2022,Mall of Istanbul,000-40-3972,True
I130904,C273314,Female,40,Technology,5,5250.0,Credit Card,13/06/2022,Viaport Outlet,000-32-5867,True
I239528,C128652,Female,27,Clothing,1,300.08,Credit Card,25/11/2021,Metrocity,000-39-2307,True
I146003,C904845,Female,27,Technology,2,2100.0,Credit Card,21/05/2022,Forum Istanbul,000-12-3095,False
I324819,C142229,Female,61,Cosmetics,4,162.64,Credit Card,24/01/2023,Mall of Istanbul,000-68-3014,False
I700195,C555990,Female,54,Clothing,1,300.08,Credit Card,17/03/2021,Mall of Istanbul,000-96-4440,False
I200787,C461113,Female,54,Food & Beverage,2,10.46,Debit Card,3/4/2021,Forum Istanbul,000-80-8478,False
I329522,C292188,Female,30,Toys,2,71.68,Cash,30/01/2021,Mall of Istanbul,000-48-2019,False
I257837,C491525,Male,53,Books,3,45.45,Credit Card,27/02/2021,Kanyon,000-44-6955,False
I336350,C100028,Female,21,Books,1,15.15,Cash,25/11/2021,Kanyon,000-88-4274,False
I221304,C132835,Male,28,Clothing,5,1500.4,Cash,6/10/2022,Mall of Istanbul,000-60-2303,False
I833704,C269196,Female,34,Souvenir,4,46.92,Debit Card,7/11/2022,Mall of Istanbul,000-58-4104,False
I103869,C118724,Female,25,Food & Beverage,3,15.69,Cash,28/06/2021,Viaport Outlet,000-98-2091,False
I291685,C274125,Female,59,Clothing,2,600.16,Debit Card,29/10/2022,Metropol AVM,000-61-2071,False
I313112,C121771,Female,53,Clothing,4,1200.32,Credit Card,28/02/2023,Cevahir AVM,000-80-9682,False
I182439,C278058,Female,24,Clothing,1,300.08,Debit Card,23/02/2021,Mall of Istanbul,000-92-4184,False
I460359,C249904,Female,56,Clothing,4,1200.32,Credit Card,6/1/2022,Kanyon,000-38-8246,False
I135263,C190449,Female,39,Cosmetics,5,203.3,Cash,3/1/2023,Viaport Outlet,000-27-0949,False
I191839,C149985,Female,25,Cosmetics,1,40.66,Cash,27/03/2021,Emaar Square Mall,000-38-2495,True
I324412,C208753,Female,51,Technology,5,5250.0,Debit Card,30/12/2021,Cevahir AVM,000-78-2177,True
I266206,C162293,Female,32,Food & Beverage,3,15.69,Credit Card,6/8/2021,Forum Istanbul,000-42-3167,False
I197357,C388569,Female,65,Food & Beverage,3,15.69,Cash,9/4/2022,Metrocity,000-47-3901,False
I967301,C866544,Female,56,Clothing,3,900.24,Cash,24/11/2021,Kanyon,000-53-8352,True
I212946,C127206,Male,25,Food & Beverage,4,20.92,Debit Card,28/08/2021,Kanyon,000-22-6980,True
I206511,C176535,Female,24,Toys,4,143.36,Debit Card,12/2/2022,Metrocity,000-51-2982,False
I643548,C199733,Female,22,Clothing,4,1200.32,Cash,22/11/2021,Metropol AVM,000-26-8557,True
I625195,C218155,Female,42,Technology,5,5250.0,Cash,15/10/2021,Emaar Square Mall,000-87-4782,False
I888975,C223026,Female,53,Cosmetics,2,81.32,Credit Card,1/3/2022,Metrocity,000-83-2479,True
I200122,C104426,Female,60,Clothing,3,900.24,Credit Card,10/4/2021,Metropol AVM,000-67-2904,False
I277831,C846043,Male,64,Clothing,1,300.08,Debit Card,14/12/2021,Zorlu Center,000-41-9332,False
I700254,C291022,Female,31,Cosmetics,3,121.98,Credit Card,6/7/2021,Cevahir AVM,000-60-7760,True
I211672,C329276,Female,34,Cosmetics,1,40.66,Cash,1/9/2021,Emaar Square Mall,000-27-4198,False
I170403,C960234,Female,18,Toys,4,143.36,Cash,15/04/2021,Zorlu Center,000-43-6534,False
I314461,C296580,Male,48,Books,4,60.6,Cash,1/8/2022,Mall of Istanbul,000-11-0635,False
I217184,C210697,Female,26,Clothing,2,600.16,Credit Card,23/03/2022,Istinye Park,000-46-0738,True
I614206,C813693,Female,43,Food & Beverage,5,26.15,Cash,17/10/2021,Viaport Outlet,000-49-5698,False
I164209,C677519,Male,25,Clothing,3,900.24,Cash,17/03/2022,Forum Istanbul,000-74-9765,True
I487517,C295221,Male,41,Shoes,4,2400.68,Debit Card,12/1/2021,Kanyon,000-84-6812,True
I938171,C322830,Female,54,Clothing,3,900.24,Credit Card,8/10/2022,Kanyon,000-49-7443,True
I897323,C238609,Male,52,Cosmetics,4,162.64,Cash,8/6/2021,Metropol AVM,000-11-9904,False
I218142,C821677,Female,45,Technology,5,5250.0,Cash,21/09/2022,Istinye Park,000-80-1408,True
I274164,C132763,Female,24,Shoes,2,1200.34,Debit Card,28/05/2021,Mall of Istanbul,000-70-0534,False
I262574,C335973,Female,53,Cosmetics,4,162.64,Credit Card,21/07/2022,Kanyon,000-40-7191,False
I142494,C878725,Male,23,Clothing,1,300.08,Cash,16/11/2021,Metropol AVM,000-45-0144,False
I198386,C214242,Male,49,Clothing,2,600.16,Cash,30/07/2022,Emaar Square Mall,000-24-5369,True
I153046,C121035,Female,30,Clothing,5,1500.4,Cash,1/10/2021,Cevahir AVM,000-14-6962,False
I326296,C174741,Female,32,Souvenir,1,11.73,Debit Card,16/02/2023,Emaar Square Mall,000-98-2274,False
I831918,C173522,Male,32,Clothing,5,1500.4,Debit Card,20/10/2021,Forum Istanbul,000-21-6294,False
I287979,C316001,Male,47,Clothing,5,1500.4,Cash,18/09/2022,Cevahir AVM,000-25-1193,False
I114094,C124798,Female,22,Food & Beverage,5,26.15,Cash,30/12/2022,Emaar Square Mall,000-67-5954,True
I141831,C281822,Male,47,Clothing,2,600.16,Credit Card,7/9/2022,Kanyon,000-19-6183,False
I969795,C281669,Female,51,Clothing,4,1200.32,Cash,26/06/2021,Metrocity,000-98-3672,False
I265399,C101941,Male,38,Toys,2,71.68,Cash,19/02/2023,Zorlu Center,000-38-0146,True
I145699,C924311,Female,56,Clothing,2,600.16,Credit Card,21/01/2021,Kanyon,000-70-3563,False
I896550,C135806,Female,42,Shoes,3,1800.51,Credit Card,24/01/2021,Viaport Outlet,000-47-2345,False
I787235,C141212,Female,27,Food & Beverage,2,10.46,Credit Card,7/5/2021,Metropol AVM,000-26-5691,True
I226289,C304312,Male,67,Clothing,1,300.08,Credit Card,19/04/2021,Cevahir AVM,000-40-7125,False
I127486,C270711,Female,45,Shoes,2,1200.34,Debit Card,25/09/2021,Cevahir AVM,000-42-2302,True
I215853,C251525,Female,26,Clothing,1,300.08,Debit Card,10/12/2022,Emaar Square Mall,000-13-7498,False
I970785,C320671,Female,68,Clothing,5,1500.4,Credit Card,2/10/2021,Metropol AVM,000-35-7058,True
I561056,C568419,Female,29,Souvenir,3,35.19,Cash,9/9/2022,Mall of Istanbul,000-40-8404,False
I273865,C201338,Female,60,Clothing,4,1200.32,Cash,3/3/2022,Mall of Istanbul,000-51-6929,True
I457845,C900236,Male,66,Souvenir,4,46.92,Debit Card,27/04/2022,Metropol AVM,000-63-9602,True
I650583,C293780,Male,30,Toys,3,107.52,Credit Card,16/01/2022,Kanyon,000-71-8204,True
I354898,C255062,Female,28,Shoes,4,2400.68,Cash,16/08/2022,Metrocity,000-44-8201,False
I100659,C562791,Male,27,Souvenir,3,35.19,Cash,14/07/2021,Emaar Square Mall,000-36-6782,True
I594611,C185070,Female,42,Food & Beverage,1,5.23,Cash,24/11/2022,Kanyon,000-41-0113,False
I920958,C106446,Female,65,Clothing,3,900.24,Credit Card,22/07/2021,Metropol AVM,000-15-0356,False
I239644,C271691,Male,56,Books,1,15.15,Cash,26/09/2021,Metrocity,000-53-9673,True
I140176,C739308,Female,33,Clothing,1,300.08,Cash,27/11/2021,Emaar Square Mall,000-20-8358,False
I723082,C164586,Female,39,Food & Beverage,2,10.46,Cash,18/04/2022,Metrocity,000-60-8352,False
I650330,C613286,Male,32,Toys,4,143.36,Credit Card,22/04/2022,Forum Istanbul,000-97-0474,False
I299044,C141816,Male,34,Toys,3,107.52,Debit Card,6/10/2022,Metrocity,000-50-6771,True
I163393,C166820,Female,26,Clothing,2,600.16,Cash,26/02/2023,Forum Istanbul,000-87-6410,False
I292118,C165869,Male,49,Toys,4,143.36,Debit Card,30/06/2021,Zorlu Center,000-82-6843,False
I157490,C292877,Female,62,Cosmetics,1,40.66,Cash,25/11/2021,Cevahir AVM,000-28-1342,True
I270293,C205121,Female,40,Cosmetics,3,121.98,Debit Card,1/12/2021,Metrocity,000-21-7223,False
I320429,C171021,Female,22,Shoes,3,1800.51,Credit Card,16/08/2021,Kanyon,000-28-5290,True
I224331,C103755,Female,52,Cosmetics,3,121.98,Cash,2/5/2021,Metropol AVM,000-22-5208,True
I381023,C322885,Male,54,Food & Beverage,1,5.23,Cash,29/01/2023,Kanyon,000-70-6972,False
I104855,C106409,Male,55,Food & Beverage,5,26.15,Cash,29/07/2021,Viaport Outlet,000-48-3826,False
I265540,C154816,Male,59,Shoes,2,1200.34,Cash,26/02/2021,Mall of Istanbul,000-51-5659,True
I175689,C318369,Male,56,Technology,4,4200.0,Credit Card,12/4/2021,Zorlu Center,000-46-7347,False
I321094,C245181,Female,34,Clothing,4,1200.32,Cash,12/1/2022,Zorlu Center,000-60-4203,True
I155665,C259647,Female,30,Food & Beverage,3,15.69,Cash,3/8/2022,Metrocity,000-13-1227,False
I211801,C406119,Male,42,Food & Beverage,3,15.69,Credit Card,15/08/2021,Kanyon,000-91-1120,False
I114322,C345950,Male,20,Technology,5,5250.0,Cash,10/9/2021,Istinye Park,000-65-3473,True
I340216,C246504,Male,35,Shoes,2,1200.34,Credit Card,16/11/2022,Kanyon,000-15-8784,True
I168845,C134532,Male,23,Books,5,75.75,Credit Card,20/04/2021,Kanyon,000-29-3238,False
I118653,C126288,Male,45,Books,4,60.6,Cash,28/03/2022,Zorlu Center,000-42-6103,False
I146621,C226812,Female,41,Food & Beverage,5,26.15,Cash,4/2/2023,Viaport Outlet,000-18-3857,True
I570931,C288177,Female,43,Clothing,4,1200.32,Cash,10/8/2021,Metrocity,000-49-3859,False
I981673,C456082,Male,54,Clothing,2,600.16,Cash,5/8/2022,Metrocity,000-24-1353,False
I162217,C115874,Male,62,Cosmetics,5,203.3,Credit Card,6/12/2021,Metrocity,000-54-0009,True
I145262,C716774,Male,60,Cosmetics,5,203.3,Cash,12/8/2022,Kanyon,000-13-1698,False
I203374,C733502,Female,54,Cosmetics,2,81.32,Credit Card,13/06/2022,Kanyon,000-74-1710,False
I407756,C234121,Male,58,Clothing,1,300.08,Credit Card,26/02/2021,Metropol AVM,000-79-0148,False
I164411,C123845,Female,37,Books,3,45.45,Credit Card,29/05/2022,Metropol AVM,000-93-6115,False
I366478,C985872,Female,57,Toys,2,71.68,Debit Card,30/07/2022,Metropol AVM,000-89-1809,True
I287891,C277469,Male,26,Food & Beverage,2,10.46,Credit Card,29/05/2021,Kanyon,000-16-7963,False
I622323,C621067,Male,56,Clothing,2,600.16,Credit Card,13/10/2022,Cevahir AVM,000-10-2528,True
I324444,C295492,Female,28,Food & Beverage,3,15.69,Cash,4/9/2022,Zorlu Center,000-41-7772,False
I926645,C176885,Male,45,Books,2,30.3,Debit Card,28/05/2021,Mall of Istanbul,000-77-5132,False
I508845,C313243,Male,34,Shoes,4,2400.68,Cash,20/03/2021,Mall of Istanbul,000-43-4956,False
I273380,C147638,Male,27,Shoes,4,2400.68,Debit Card,29/05/2022,Metropol AVM,000-34-8723,True
I316066,C690225,Male,67,Food & Beverage,2,10.46,Credit Card,5/11/2022,Viaport Outlet,000-66-5605,True
I594011,C253723,Male,45,Cosmetics,1,40.66,Debit Card,4/10/2022,Kanyon,000-30-6964,True
I168011,C206528,Female,66,Cosmetics,1,40.66,Cash,3/1/2023,Metrocity,000-22-1791,False
I231132,C330191,Male,27,Clothing,3,900.24,Credit Card,15/08/2021,Kanyon,000-95-9647,False
I216192,C325171,Male,27,Toys,5,179.2,Debit Card,1/2/2023,Metrocity,000-96-1279,False
I849455,C207346,Female,50,Clothing,2,600.16,Debit Card,14/07/2021,Kanyon,000-10-3799,False
I120809,C116429,Female,34,Toys,1,35.84,Credit Card,7/2/2023,Mall of Istanbul,000-81-8580,False
I173674,C860054,Male,38,Clothing,5,1500.4,Cash,18/02/2021,Cevahir AVM,000-87-0325,True
I215402,C706067,Male,66,Cosmetics,1,40.66,Cash,13/12/2022,Mall of Istanbul,000-16-2515,False
I536710,C778848,Female,29,Food & Beverage,5,26.15,Cash,12/11/2022,Zorlu Center,000-22-9865,False
I300488,C267367,Female,59,Clothing,3,900.24,Cash,8/10/2022,Metrocity,000-72-8026,False
I277343,C466496,Female,32,Clothing,5,1500.4,Cash,15/02/2022,Kanyon,000-50-9888,True
I208211,C915653,Male,63,Clothing,3,900.24,Cash,28/08/2021,Metropol AVM,000-82-8551,True
I124048,C248607,Female,61,Toys,3,107.52,Debit Card,9/8/2022,Mall of Istanbul,000-33-4063,False
I109226,C642543,Male,39,Toys,1,35.84,Cash,24/05/2022,Kanyon,000-93-0826,True
I205250,C263729,Male,59,Books,4,60.6,Credit Card,21/04/2022,Forum Istanbul,000-41-0651,False
I265832,C133058,Male,48,Food & Beverage,5,26.15,Credit Card,4/2/2023,Mall of Istanbul,000-24-8552,False
I970752,C911547,Male,67,Clothing,3,900.24,Credit Card,28/04/2021,Istinye Park,000-28-5627,False
I256532,C795144,Female,42,Technology,2,2100.0,Cash,26/09/2021,Forum Istanbul,000-32-6177,False
I857694,C176753,Female,19,Clothing,3,900.24,Credit Card,1/3/2021,Metropol AVM,000-43-4700,False
I900516,C173177,Male,60,Books,2,30.3,Credit Card,8/4/2021,Metrocity,000-63-4356,False
I513653,C213752,Female,60,Souvenir,5,58.65,Credit Card,26/11/2021,Metropol AVM,000-24-8251,False
I650922,C909914,Male,64,Books,2,30.3,Credit Card,5/6/2022,Cevahir AVM,000-55-7370,True
I256607,C115618,Female,30,Cosmetics,4,162.64,Credit Card,21/04/2022,Metropol AVM,000-72-9198,True
I466564,C653092,Male,54,Technology,5,5250.0,Debit Card,10/8/2022,Cevahir AVM,000-38-9896,False
I236372,C201924,Female,50,Toys,5,179.2,Credit Card,30/05/2022,Kanyon,000-33-0445,False
I337805,C545622,Male,29,Toys,5,179.2,Cash,11/1/2021,Kanyon,000-47-9808,False
I227448,C341705,Male,66,Books,5,75.75,Cash,29/06/2022,Mall of Istanbul,000-39-1954,False
I106816,C200307,Female,51,Cosmetics,5,203.3,Cash,8/1/2021,Metrocity,000-42-7969,True
I131375,C172984,Male,56,Clothing,3,900.24,Cash,2/5/2022,Emaar Square Mall,000-17-4976,True
I103620,C325985,Female,25,Clothing,5,1500.4,Credit Card,28/04/2022,Metropol AVM,000-28-2379,False
I325664,C237972,Female,43,Food & Beverage,3,15.69,Cash,26/11/2021,Metropol AVM,000-53-7216,False
I177725,C169306,Female,54,Cosmetics,5,203.3,Cash,6/8/2022,Viaport Outlet,000-78-8926,True
I321899,C659567,Male,31,Food & Beverage,2,10.46,Debit Card,5/10/2021,Zorlu Center,000-18-6139,False
I270241,C993492,Male,30,Cosmetics,2,81.32,Cash,16/08/2021,Kanyon,000-15-2741,True
I555267,C207537,Male,35,Food & Beverage,1,5.23,Credit Card,24/01/2021,Mall of Istanbul,000-25-2665,True
I213308,C136821,Female,42,Clothing,1,300.08,Cash,28/09/2021,Mall of Istanbul,000-93-1671,False
I207260,C262661,Female,59,Clothing,1,300.08,Debit Card,23/02/2021,Metrocity,000-63-2141,False
I296414,C111375,Female,51,Toys,3,107.52,Debit Card,28/10/2022,Mall of Istanbul,000-10-1383,False
I578579,C201465,Female,68,Clothing,3,900.24,Cash,21/08/2022,Metropol AVM,000-63-9494,False
I324335,C308193,Female,58,Cosmetics,1,40.66,Debit Card,10/2/2023,Viaport Outlet,000-59-7392,False
I873174,C222477,Male,56,Food & Beverage,3,15.69,Cash,8/10/2021,Cevahir AVM,000-52-3622,False
I145430,C219602,Male,66,Clothing,3,900.24,Debit Card,7/7/2022,Metropol AVM,000-98-4302,False
I223961,C222974,Female,56,Clothing,4,1200.32,Credit Card,4/11/2021,Mall of Istanbul,000-42-7221,True
I779171,C943286,Female,33,Souvenir,5,58.65,Credit Card,13/01/2021,Kanyon,000-56-6636,False
I155266,C844482,Female,42,Souvenir,3,35.19,Credit Card,30/03/2021,Kanyon,000-23-5431,False
I275197,C211418,Male,59,Cosmetics,5,203.3,Credit Card,12/1/2023,Zorlu Center,000-36-1375,True
I993009,C135017,Male,43,Clothing,3,900.24,Credit Card,25/04/2022,Kanyon,000-73-3045,False
I198164,C615694,Male,68,Clothing,3,900.24,Credit Card,28/02/2023,Cevahir AVM,000-38-6266,False
I194868,C727072,Male,39,Cosmetics,5,203.3,Cash,17/05/2022,Metropol AVM,000-20-4496,False
I134097,C279911,Male,33,Cosmetics,1,40.66,Debit Card,30/09/2022,Mall of Istanbul,000-62-5600,False
I146934,C582708,Female,34,Clothing,1,300.08,Credit Card,9/6/2021,Metropol AVM,000-39-8703,True
I312136,C605267,Male,21,Cosmetics,1,40.66,Debit Card,23/08/2022,Forum Istanbul,000-83-2330,False
I220544,C221329,Male,62,Food & Beverage,4,20.92,Cash,11/9/2022,Zorlu Center,000-96-0257,False
I165354,C713370,Female,23,Clothing,2,600.16,Cash,12/7/2021,Viaport Outlet,000-97-3835,True
I107419,C199539,Male,56,Clothing,4,1200.32,Credit Card,6/2/2022,Metrocity,000-87-2788,False
I836282,C243661,Male,30,Clothing,2,600.16,Credit Card,28/12/2021,Zorlu Center,000-80-3076,True
I629098,C389085,Female,46,Souvenir,1,11.73,Debit Card,14/10/2022,Mall of Istanbul,000-61-8585,True
I185405,C142143,Male,56,Clothing,2,600.16,Credit Card,28/01/2023,Istinye Park,000-25-4394,True
I319707,C300834,Female,33,Food & Beverage,2,10.46,Cash,23/06/2021,Viaport Outlet,000-14-4529,True
I958821,C334401,Female,36,Toys,5,179.2,Cash,20/12/2022,Metrocity,000-74-1179,False
I324479,C240361,Male,53,Cosmetics,5,203.3,Credit Card,10/12/2022,Metrocity,000-88-6958,False
I513060,C138008,Female,34,Cosmetics,3,121.98,Credit Card,2/9/2021,Istinye Park,000-36-8393,True
I149629,C293853,Female,22,Cosmetics,4,162.64,Cash,3/8/2022,Metrocity,000-75-3820,True
I271481,C375024,Female,56,Shoes,3,1800.51,Cash,21/02/2023,Cevahir AVM,000-12-0635,True
